transaction_id,customer_id,timestamp,amount,payment_method,product_category,device_type,billing_country,customer_email,is_fraud
tx_005682_3684,cust_4576,2026-08-25 07:27:44Z,166.37,debit_card,fashion,mobile_android,CA,cameron_5682@gmail.com,false
tx_005683_1587,cust_4918,2026-08-03 07:22:00Z,73.61,paypal,fashion,desktop_mac,DE,alex_5683@icloud.com,false
tx_005684_9465,cust_2320,2026-08-25 14:33:10Z,128.98,paypal,fashion,desktop_windows,IN,morgan_5684@yahoo.com,false
tx_005685_3151,cust_3835,2026-08-13 10:03:24Z,227.62,apple_pay,sports_outdoors,mobile_android,GB,taylor_5685@icloud.com,false
tx_005686_2012,cust_3382,2026-08-22 23:53:22Z,194.85,credit_card,home_living,desktop_mac,GB,cameron_5686@outlook.com,false
tx_005687_6342,cust_1988,2026-08-08 15:25:09Z,124.45,apple_pay,electronics,mobile_android,CA,morgan_5687@icloud.com,false
tx_005688_7179,cust_4186,2026-08-23 05:28:56Z,232.85,credit_card,sports_outdoors,mobile_android,IN,taylor_5688@icloud.com,false
tx_005689_8377,cust_3382,2026-08-07 08:57:25Z,94.85,paypal,beauty_health,mobile_ios,US,sam_5689@gmail.com,false
tx_005690_2034,cust_1627,2026-08-10 02:49:41Z,205.68,credit_card,fashion,mobile_ios,GB,morgan_5690@outlook.com,false
tx_005691_1668,cust_3921,2026-08-30 23:06:11Z,168.14,credit_card,fashion,mobile_ios,FR,casey_5691@gmail.com,false
tx_005692_6941,cust_1352,2026-08-27 22:04:38Z,131.29,apple_pay,home_living,mobile_ios,FR,sam_5692@icloud.com,false
tx_005693_5794,cust_4973,2026-08-16 15:34:35Z,148.71,paypal,fashion,mobile_ios,CA,riley_5693@yahoo.com,false
tx_005694_2370,cust_3328,2026-09-02 05:15:17Z,868.37,debit_card,fashion,desktop_mac,FR,taylor_5694@yahoo.com,true
tx_005695_8927,cust_4946,2026-08-12 06:56:28Z,104.08,paypal,beauty_health,mobile_ios,IN,alex_5695@gmail.com,false
tx_005696_8780,cust_1617,2026-08-08 07:12:37Z,175.94,debit_card,electronics,desktop_mac,IN,riley_5696@outlook.com,false
tx_005697_7391,cust_3435,2026-09-05 15:23:51Z,91.62,debit_card,electronics,desktop_mac,CA,sam_5697@outlook.com,false
tx_005698_9431,cust_4795,2026-09-06 12:19:57Z,100.59,credit_card,home_living,desktop_windows,CA,cameron_5698@outlook.com,false
tx_005699_5608,cust_2870,2026-08-03 03:13:31Z,122.28,paypal,home_living,desktop_mac,GB,jordan_5699@outlook.com,false
tx_005700_4464,cust_1640,2026-08-11 13:33:44Z,54.2,apple_pay,home_living,desktop_windows,US,morgan_5700@gmail.com,false
tx_005701_5502,cust_3632,2026-08-15 01:42:38Z,154.79,paypal,beauty_health,mobile_ios,FR,casey_5701@icloud.com,false
tx_005702_7972,cust_3125,2026-08-31 21:03:08Z,85.51,paypal,fashion,desktop_windows,IN,cameron_5702@gmail.com,false
tx_005703_3137,cust_1280,2026-08-19 10:14:48Z,137.62,credit_card,electronics,mobile_ios,IN,taylor_5703@yahoo.com,false
tx_005704_5498,cust_2052,2026-08-04 20:53:17Z,176.71,debit_card,fashion,mobile_ios,FR,morgan_5704@outlook.com,false
tx_005705_2977,cust_1783,2026-08-08 11:44:46Z,83.7,apple_pay,electronics,desktop_windows,DE,cameron_5705@icloud.com,false
tx_005706_9037,cust_2451,2026-08-03 08:01:10Z,123.39,apple_pay,sports_outdoors,desktop_windows,CA,cameron_5706@gmail.com,false
tx_005707_2079,cust_2076,2026-08-05 07:18:07Z,134.79,debit_card,electronics,mobile_android,AU,cameron_5707@gmail.com,false
tx_005708_9786,cust_4034,2026-08-18 14:14:51Z,113.37,apple_pay,fashion,desktop_windows,CA,alex_5708@icloud.com,false
tx_005709_3020,cust_1385,2026-08-11 04:05:36Z,141.68,paypal,fashion,desktop_mac,CA,sam_5709@outlook.com,false
tx_005710_5340,cust_4875,2026-08-21 09:17:50Z,129.83,apple_pay,fashion,desktop_windows,GB,morgan_5710@gmail.com,false
tx_005711_7937,cust_3772,2026-08-08 07:26:27Z,117.72,credit_card,beauty_health,desktop_windows,CA,alex_5711@yahoo.com,false
tx_005712_6539,cust_2563,2026-09-04 00:58:04Z,132.05,debit_card,electronics,desktop_mac,DE,jordan_5712@gmail.com,false
tx_005713_6702,cust_3400,2026-09-11 06:56:55Z,147.68,apple_pay,fashion,desktop_mac,CA,casey_5713@outlook.com,false
tx_005714_7891,cust_4508,2026-08-08 04:50:53Z,127.12,apple_pay,beauty_health,desktop_windows,DE,cameron_5714@gmail.com,false
tx_005715_5883,cust_3428,2026-09-09 14:30:38Z,105.67,apple_pay,beauty_health,desktop_windows,IN,jordan_5715@gmail.com,false
tx_005716_3078,cust_4748,2026-08-16 12:02:48Z,113.83,apple_pay,sports_outdoors,desktop_windows,US,jordan_5716@outlook.com,false
tx_005717_6296,cust_1300,2026-08-04 11:49:36Z,95.91,credit_card,home_living,desktop_windows,US,cameron_5717@icloud.com,false
tx_005718_4896,cust_2443,2026-08-18 15:34:30Z,86.17,credit_card,fashion,desktop_windows,AU,morgan_5718@yahoo.com,false
tx_005719_2404,cust_4423,2026-09-03 02:14:36Z,137.17,paypal,sports_outdoors,mobile_ios,CA,casey_5719@outlook.com,false
tx_005720_8305,cust_1291,2026-08-15 15:39:29Z,87.37,paypal,fashion,desktop_windows,DE,jordan_5720@icloud.com,false
tx_005721_2205,cust_4438,2026-09-08 08:05:33Z,112.3,apple_pay,beauty_health,desktop_mac,AU,morgan_5721@outlook.com,false
tx_005722_2238,cust_2346,2026-08-17 09:44:51Z,150.5,paypal,sports_outdoors,desktop_mac,CA,riley_5722@icloud.com,false
tx_005723_3152,cust_2167,2026-09-10 09:11:31Z,67.62,apple_pay,fashion,mobile_android,US,jordan_5723@icloud.com,false
tx_005724_4337,cust_3786,2026-08-30 13:49:13Z,130.44,paypal,beauty_health,desktop_mac,CA,alex_5724@yahoo.com,false
tx_005725_4132,cust_2899,2026-08-06 06:03:21Z,106.69,apple_pay,home_living,desktop_windows,FR,sam_5725@icloud.com,false
tx_005726_9966,cust_3021,2026-09-09 03:44:52Z,116.99,debit_card,beauty_health,mobile_ios,IN,jordan_5726@gmail.com,false
tx_005727_7412,cust_2663,2026-08-28 01:11:36Z,234.28,paypal,fashion,desktop_mac,CA,alex_5727@icloud.com,false
tx_005728_2835,cust_3496,2026-08-04 23:50:10Z,80.94,credit_card,electronics,mobile_android,IN,cameron_5728@icloud.com,false
tx_005729_1823,cust_1582,2026-08-30 22:28:10Z,160.06,apple_pay,beauty_health,desktop_mac,GB,jordan_5729@gmail.com,false
tx_005730_8535,cust_3487,2026-08-29 02:39:27Z,153.38,apple_pay,beauty_health,desktop_mac,IN,morgan_5730@icloud.com,false
tx_005731_8408,cust_2644,2026-09-03 01:45:33Z,73.75,credit_card,beauty_health,desktop_mac,DE,morgan_5731@outlook.com,false
tx_005732_1726,cust_4106,2026-08-08 20:45:17Z,85.8,debit_card,home_living,mobile_android,CA,casey_5732@yahoo.com,false
tx_005733_8179,cust_2144,2026-09-12 18:54:13Z,171.79,debit_card,home_living,desktop_mac,US,taylor_5733@icloud.com,false
tx_005734_2939,cust_4765,2026-09-09 20:12:12Z,121.07,paypal,home_living,desktop_mac,US,casey_5734@yahoo.com,false
tx_005735_4289,cust_3026,2026-08-26 02:20:14Z,78.11,debit_card,fashion,mobile_ios,FR,cameron_5735@gmail.com,false
tx_005736_2444,cust_2660,2026-08-02 13:49:55Z,74.55,credit_card,home_living,mobile_ios,CA,riley_5736@icloud.com,false
tx_005737_9035,cust_3706,2026-08-30 15:14:46Z,141.18,apple_pay,home_living,mobile_android,US,alex_5737@outlook.com,false
tx_005738_5541,cust_2157,2026-09-09 00:05:20Z,146.15,credit_card,sports_outdoors,desktop_windows,GB,sam_5738@yahoo.com,false
tx_005739_4480,cust_3571,2026-08-29 11:27:33Z,28.35,paypal,beauty_health,mobile_android,GB,alex_5739@outlook.com,false
tx_005740_4528,cust_4986,2026-08-28 02:26:08Z,107.39,paypal,electronics,mobile_android,FR,alex_5740@outlook.com,false
tx_005741_7712,cust_4426,2026-09-04 01:04:38Z,157.77,credit_card,fashion,mobile_ios,GB,sam_5741@yahoo.com,false
tx_005742_4854,cust_1414,2026-08-24 10:41:07Z,53.12,credit_card,home_living,desktop_mac,GB,jordan_5742@icloud.com,false
tx_005743_6183,cust_4398,2026-08-02 23:21:56Z,188.99,paypal,fashion,mobile_android,US,jordan_5743@yahoo.com,false
tx_005744_9875,cust_1745,2026-08-13 14:56:54Z,203.55,paypal,sports_outdoors,mobile_ios,US,morgan_5744@icloud.com,false
tx_005745_6926,cust_3587,2026-08-16 17:02:50Z,85.46,credit_card,beauty_health,mobile_android,US,casey_5745@yahoo.com,false
tx_005746_3247,cust_1493,2026-08-30 11:48:24Z,74.13,paypal,fashion,desktop_windows,DE,taylor_5746@icloud.com,false
tx_005747_2420,cust_3658,2026-08-04 06:47:39Z,153.39,credit_card,beauty_health,desktop_mac,CA,sam_5747@icloud.com,false
tx_005748_8916,cust_4542,2026-09-05 03:08:31Z,160.6,paypal,fashion,desktop_mac,FR,cameron_5748@gmail.com,false
tx_005749_9678,cust_1220,2026-08-26 09:10:28Z,93.95,paypal,sports_outdoors,desktop_mac,CA,alex_5749@yahoo.com,false
tx_005750_2579,cust_3328,2026-09-14 22:26:28Z,138.35,apple_pay,home_living,mobile_android,GB,jordan_5750@outlook.com,false
tx_005751_4541,cust_1150,2026-08-29 05:56:36Z,119.21,paypal,sports_outdoors,mobile_ios,CA,alex_5751@icloud.com,false
tx_005752_1340,cust_2947,2026-08-27 03:31:18Z,113.97,credit_card,electronics,desktop_mac,IN,taylor_5752@outlook.com,false
tx_005753_3559,cust_4317,2026-08-16 08:20:16Z,14.17,credit_card,sports_outdoors,mobile_ios,DE,jordan_5753@outlook.com,false
tx_005754_2601,cust_1664,2026-08-01 23:19:56Z,139.96,apple_pay,sports_outdoors,desktop_windows,IN,casey_5754@outlook.com,false
tx_005755_4318,cust_1542,2026-09-10 17:20:06Z,130.52,debit_card,sports_outdoors,desktop_windows,CA,casey_5755@yahoo.com,false
tx_005756_1302,cust_1575,2026-08-05 10:21:35Z,130.86,credit_card,beauty_health,mobile_ios,US,jordan_5756@outlook.com,false
tx_005757_9736,cust_1077,2026-08-07 10:14:48Z,105.95,paypal,electronics,mobile_ios,GB,riley_5757@outlook.com,false
tx_005758_6149,cust_2454,2026-08-21 12:13:58Z,96.94,credit_card,home_living,desktop_windows,GB,riley_5758@gmail.com,false
tx_005759_7550,cust_1523,2026-08-24 14:40:57Z,118.6,paypal,sports_outdoors,mobile_ios,US,sam_5759@icloud.com,false
tx_005760_3376,cust_1059,2026-08-23 23:54:00Z,162.77,debit_card,beauty_health,desktop_windows,FR,sam_5760@gmail.com,false
tx_005761_1056,cust_2841,2026-08-16 23:37:16Z,157.67,debit_card,home_living,desktop_mac,US,alex_5761@icloud.com,false
tx_005762_9833,cust_4742,2026-08-28 16:10:43Z,151.24,credit_card,beauty_health,desktop_mac,IN,alex_5762@gmail.com,false
tx_005763_1611,cust_3403,2026-08-12 06:01:22Z,133.37,paypal,fashion,mobile_android,US,alex_5763@yahoo.com,false
tx_005764_2527,cust_2478,2026-08-12 04:49:41Z,125.14,credit_card,sports_outdoors,mobile_ios,FR,alex_5764@outlook.com,false
tx_005765_7788,cust_3257,2026-08-27 22:40:19Z,76.27,apple_pay,fashion,desktop_mac,DE,,false
tx_005766_2837,cust_4286,2026-08-30 01:35:30Z,92.47,paypal,electronics,mobile_ios,FR,sam_5766@yahoo.com,false
tx_005767_5907,cust_4320,2026-08-19 22:19:57Z,99.52,debit_card,beauty_health,desktop_windows,US,taylor_5767@outlook.com,false
tx_005768_5927,cust_3040,2026-08-22 01:01:48Z,84.34,apple_pay,beauty_health,desktop_windows,CA,casey_5768@yahoo.com,false
tx_005769_2742,cust_1937,2026-08-17 16:08:42Z,146.31,paypal,home_living,mobile_ios,US,taylor_5769@gmail.com,false
tx_005770_2675,cust_1939,2026-08-29 00:24:41Z,120.91,paypal,sports_outdoors,mobile_android,FR,jordan_5770@yahoo.com,false
tx_005771_9437,cust_4263,2026-08-20 15:04:50Z,72.21,credit_card,home_living,mobile_ios,US,jordan_5771@outlook.com,false
tx_005772_4171,cust_2874,2026-08-15 17:56:32Z,44.63,apple_pay,fashion,desktop_mac,AU,casey_5772@outlook.com,false
tx_005773_8634,cust_1873,2026-08-06 15:34:11Z,134.25,paypal,home_living,mobile_ios,FR,alex_5773@icloud.com,false
tx_005774_1655,cust_4707,2026-08-21 14:04:32Z,177.22,apple_pay,sports_outdoors,desktop_windows,IN,riley_5774@icloud.com,false
tx_005775_9237,cust_3281,2026-09-03 18:58:12Z,147.02,credit_card,home_living,desktop_mac,GB,sam_5775@outlook.com,false
tx_005776_8434,cust_4618,2026-08-16 17:32:52Z,190.28,apple_pay,beauty_health,desktop_mac,GB,sam_5776@outlook.com,false
tx_005777_3639,cust_4700,2026-08-29 23:34:52Z,135.51,debit_card,fashion,desktop_mac,FR,alex_5777@outlook.com,false
tx_005778_5299,cust_2955,2026-09-10 02:43:29Z,82.7,debit_card,beauty_health,mobile_ios,FR,riley_5778@yahoo.com,false
tx_005779_5958,cust_2430,2026-08-14 01:30:31Z,159.38,credit_card,fashion,desktop_mac,AU,sam_5779@gmail.com,false
tx_005780_3132,cust_2849,2026-08-07 23:20:35Z,132.56,apple_pay,beauty_health,mobile_ios,GB,morgan_5780@icloud.com,false
tx_005781_5619,cust_1780,2026-08-30 20:15:53Z,86.72,debit_card,fashion,desktop_windows,GB,casey_5781@gmail.com,false
tx_005782_1245,cust_4928,2026-08-28 05:59:26Z,113.9,debit_card,home_living,desktop_windows,AU,taylor_5782@gmail.com,false
tx_005783_7436,cust_4756,2026-09-06 02:22:33Z,136.3,paypal,beauty_health,mobile_android,IN,riley_5783@gmail.com,false
tx_005784_5833,cust_2545,2026-09-03 19:31:24Z,188.63,apple_pay,electronics,mobile_android,DE,morgan_5784@yahoo.com,false
tx_005785_6418,cust_1334,2026-08-08 04:33:38Z,96.17,apple_pay,home_living,mobile_android,GB,morgan_5785@outlook.com,false
tx_005786_8270,cust_3667,2026-08-26 10:03:50Z,69.57,apple_pay,fashion,mobile_ios,CA,jordan_5786@icloud.com,false
tx_005787_2613,cust_1923,2026-08-02 14:47:11Z,123.98,debit_card,sports_outdoors,mobile_android,IN,sam_5787@icloud.com,false
tx_005788_7581,cust_3798,2026-08-04 09:07:32Z,122.69,debit_card,fashion,mobile_android,FR,sam_5788@outlook.com,false
tx_005789_7112,cust_2961,2026-08-13 16:39:25Z,83.75,debit_card,electronics,desktop_windows,IN,morgan_5789@outlook.com,false
tx_005790_3232,cust_4147,2026-08-29 01:25:37Z,184.72,apple_pay,sports_outdoors,desktop_windows,CA,cameron_5790@gmail.com,false
tx_005791_9600,cust_4580,2026-08-27 11:33:04Z,566.98,credit_card,home_living,desktop_windows,IN,casey_5791@yahoo.com,true
tx_005792_5791,cust_4094,2026-08-01 03:44:51Z,104.6,credit_card,fashion,mobile_android,DE,jordan_5792@yahoo.com,false
tx_005793_1489,cust_1233,2026-09-05 17:10:41Z,118.69,apple_pay,electronics,mobile_ios,FR,casey_5793@outlook.com,false
tx_005794_6651,cust_3757,2026-08-03 22:06:46Z,163.43,paypal,beauty_health,mobile_android,GB,morgan_5794@yahoo.com,false
tx_005795_1718,cust_3323,2026-09-06 09:20:10Z,83.49,apple_pay,beauty_health,desktop_mac,FR,casey_5795@yahoo.com,false
tx_005796_8788,cust_1788,2026-08-27 02:14:29Z,123.4,credit_card,fashion,mobile_ios,AU,cameron_5796@gmail.com,false
tx_005797_3809,cust_3616,2026-08-14 22:08:35Z,132.38,paypal,home_living,desktop_mac,CA,sam_5797@outlook.com,false
tx_005798_2444,cust_3120,2026-09-08 21:20:52Z,99.23,debit_card,electronics,desktop_mac,GB,cameron_5798@gmail.com,false
tx_005799_2880,cust_2796,2026-08-31 17:13:53Z,80.86,debit_card,home_living,mobile_android,FR,cameron_5799@icloud.com,false
tx_005800_1766,cust_2650,2026-08-12 23:53:23Z,76.88,paypal,sports_outdoors,desktop_windows,IN,sam_5800@outlook.com,false
tx_005801_2429,cust_2356,2026-08-06 10:08:05Z,124.2,paypal,sports_outdoors,mobile_ios,US,jordan_5801@outlook.com,false
tx_005802_7847,cust_3667,2026-09-08 21:29:59Z,138.28,paypal,home_living,mobile_android,FR,riley_5802@yahoo.com,false
tx_005803_9519,cust_1983,2026-08-25 22:13:04Z,115.35,apple_pay,beauty_health,mobile_android,CA,cameron_5803@yahoo.com,false
tx_005804_7902,cust_4347,2026-08-30 04:07:32Z,108.34,apple_pay,beauty_health,desktop_windows,FR,casey_5804@yahoo.com,false
tx_005805_1932,cust_4409,2026-08-03 13:32:14Z,92.62,debit_card,fashion,desktop_windows,AU,taylor_5805@gmail.com,false
tx_005806_5474,cust_4864,2026-08-19 07:26:43Z,104.18,credit_card,electronics,mobile_android,US,riley_5806@outlook.com,false
tx_005807_1695,cust_3244,2026-08-12 11:18:03Z,153.96,paypal,sports_outdoors,mobile_ios,GB,cameron_5807@icloud.com,false
tx_005808_6735,cust_1047,2026-08-30 23:50:44Z,123.09,debit_card,sports_outdoors,desktop_mac,AU,jordan_5808@icloud.com,false
tx_005809_2723,cust_3694,2026-08-10 17:56:37Z,132.84,apple_pay,electronics,mobile_android,US,taylor_5809@yahoo.com,false
tx_005810_4195,cust_4307,2026-09-10 00:29:50Z,99.16,paypal,beauty_health,desktop_mac,GB,sam_5810@yahoo.com,false
tx_005811_4906,cust_2482,2026-08-08 12:19:44Z,140.79,paypal,sports_outdoors,mobile_ios,CA,alex_5811@icloud.com,false
tx_005812_8639,cust_4080,2026-08-30 14:55:14Z,139.24,debit_card,fashion,mobile_ios,IN,taylor_5812@icloud.com,false
tx_005813_9238,cust_2748,2026-08-08 07:47:55Z,55.38,debit_card,beauty_health,desktop_mac,US,alex_5813@gmail.com,false
tx_005814_7074,cust_3657,2026-08-22 03:47:06Z,207.26,credit_card,home_living,desktop_mac,IN,sam_5814@icloud.com,false
tx_005815_1388,cust_1783,2026-08-25 12:53:52Z,169.62,credit_card,home_living,desktop_mac,FR,taylor_5815@outlook.com,false
tx_005816_5158,cust_1408,2026-08-03 18:21:55Z,150.54,apple_pay,fashion,mobile_ios,US,morgan_5816@outlook.com,false
tx_005817_7551,cust_2855,2026-08-07 15:53:51Z,78.23,paypal,sports_outdoors,mobile_android,IN,sam_5817@gmail.com,false
tx_005818_7714,cust_4774,2026-08-18 12:21:49Z,119.23,paypal,home_living,desktop_mac,DE,riley_5818@gmail.com,false
tx_005819_1309,cust_3055,2026-09-08 07:08:00Z,33.08,paypal,fashion,mobile_ios,CA,morgan_5819@yahoo.com,false
tx_005820_7818,cust_4081,2026-08-09 20:08:18Z,193.21,debit_card,sports_outdoors,mobile_android,AU,casey_5820@gmail.com,false
tx_005821_3321,cust_3414,2026-09-05 18:23:32Z,31.39,debit_card,sports_outdoors,mobile_android,CA,morgan_5821@gmail.com,false
tx_005822_8611,cust_3422,2026-08-07 19:47:32Z,40.97,apple_pay,sports_outdoors,mobile_ios,US,casey_5822@outlook.com,false
tx_005823_8140,cust_2124,2026-08-26 04:48:18Z,112.19,apple_pay,electronics,mobile_android,GB,cameron_5823@yahoo.com,false
tx_005824_8656,cust_2646,2026-08-20 00:02:51Z,76.27,apple_pay,home_living,desktop_windows,GB,casey_5824@gmail.com,false
tx_005825_8111,cust_3309,2026-08-01 15:10:14Z,139.18,credit_card,sports_outdoors,mobile_android,IN,taylor_5825@icloud.com,false
tx_005826_4129,cust_4270,2026-09-13 18:45:21Z,46.88,debit_card,home_living,mobile_android,US,alex_5826@gmail.com,false
tx_005827_3257,cust_4646,2026-08-20 02:10:16Z,82.5,apple_pay,home_living,mobile_ios,IN,alex_5827@gmail.com,false
tx_005828_5722,cust_4150,2026-09-11 03:56:31Z,177.49,apple_pay,home_living,mobile_android,DE,alex_5828@outlook.com,false
tx_005829_7340,cust_1635,2026-08-01 21:32:29Z,165.43,credit_card,sports_outdoors,mobile_android,DE,sam_5829@yahoo.com,false
tx_005830_2997,cust_2607,2026-08-21 21:31:16Z,138.43,debit_card,sports_outdoors,desktop_windows,CA,sam_5830@icloud.com,false
tx_005831_4402,cust_4893,2026-08-07 09:53:50Z,107.69,apple_pay,electronics,mobile_android,DE,alex_5831@icloud.com,false
tx_005832_2525,cust_4151,2026-08-09 13:22:38Z,106.39,debit_card,sports_outdoors,mobile_ios,IN,alex_5832@outlook.com,false
tx_005833_6106,cust_3665,2026-09-13 20:42:43Z,72.64,apple_pay,home_living,desktop_mac,CA,taylor_5833@yahoo.com,false
tx_005834_6456,cust_1943,2026-08-27 14:51:43Z,108.07,credit_card,fashion,mobile_ios,IN,jordan_5834@gmail.com,false
tx_005835_2847,cust_2848,2026-09-05 16:50:37Z,87.38,debit_card,beauty_health,mobile_android,GB,sam_5835@gmail.com,false
tx_005836_8709,cust_2367,2026-08-22 08:43:48Z,125.54,debit_card,fashion,mobile_android,DE,taylor_5836@icloud.com,false
tx_005837_5921,cust_3945,2026-08-28 15:10:17Z,129.84,paypal,home_living,desktop_mac,CA,jordan_5837@yahoo.com,false
tx_005838_6404,cust_3784,2026-09-09 22:33:00Z,136.25,apple_pay,home_living,mobile_ios,FR,taylor_5838@gmail.com,false
tx_005839_1109,cust_4103,2026-08-24 11:18:05Z,91.64,apple_pay,home_living,desktop_windows,US,,false
tx_005840_4850,cust_4205,2026-08-20 19:02:52Z,97.6,paypal,sports_outdoors,mobile_android,AU,cameron_5840@gmail.com,false
tx_005841_6760,cust_4649,2026-08-03 14:06:26Z,81.92,debit_card,beauty_health,desktop_mac,GB,casey_5841@outlook.com,false
tx_005842_8462,cust_3257,2026-08-26 22:05:34Z,163.68,apple_pay,electronics,desktop_windows,IN,jordan_5842@outlook.com,false
tx_005843_9415,cust_4218,2026-08-18 13:03:49Z,146.44,paypal,fashion,desktop_mac,CA,sam_5843@gmail.com,false
tx_005844_6118,cust_4521,2026-09-03 15:59:58Z,110.46,apple_pay,home_living,mobile_ios,DE,riley_5844@icloud.com,false
tx_005845_7462,cust_3823,2026-08-07 07:20:05Z,67.48,apple_pay,fashion,desktop_mac,IN,jordan_5845@yahoo.com,false
tx_005846_9060,cust_4437,2026-08-06 04:00:26Z,212.11,credit_card,sports_outdoors,desktop_mac,CA,casey_5846@gmail.com,false
tx_005847_7340,cust_4548,2026-09-03 15:14:28Z,121.88,credit_card,home_living,mobile_android,US,alex_5847@gmail.com,false
tx_005848_9718,cust_1709,2026-08-03 01:26:55Z,203.91,debit_card,home_living,desktop_mac,DE,sam_5848@outlook.com,false
tx_005849_3346,cust_2675,2026-08-17 21:18:38Z,104.59,apple_pay,home_living,desktop_windows,GB,cameron_5849@outlook.com,false
tx_005850_2792,cust_4576,2026-08-17 04:31:10Z,165.49,paypal,home_living,mobile_ios,AU,taylor_5850@outlook.com,false
tx_005851_3203,cust_1454,2026-08-25 18:37:24Z,113.6,apple_pay,fashion,mobile_ios,GB,sam_5851@yahoo.com,false
tx_005852_8382,cust_2823,2026-08-04 03:22:26Z,158.56,paypal,fashion,mobile_ios,US,alex_5852@gmail.com,false
tx_005853_4344,cust_2703,2026-08-06 00:54:40Z,104.03,apple_pay,sports_outdoors,mobile_ios,DE,cameron_5853@outlook.com,false
tx_005854_5134,cust_1095,2026-08-17 03:16:06Z,114.45,paypal,beauty_health,mobile_android,GB,alex_5854@yahoo.com,false
tx_005855_2242,cust_3222,2026-09-03 07:03:09Z,100.06,debit_card,home_living,desktop_mac,US,cameron_5855@gmail.com,false
tx_005856_6563,cust_1462,2026-08-31 20:39:46Z,155.06,debit_card,fashion,desktop_windows,DE,cameron_5856@outlook.com,false
tx_005857_5307,cust_3171,2026-08-02 20:49:54Z,145.92,apple_pay,beauty_health,mobile_ios,DE,taylor_5857@icloud.com,false
tx_005858_6897,cust_3255,2026-08-15 17:50:05Z,111.22,paypal,home_living,desktop_mac,US,casey_5858@icloud.com,false
tx_005859_1371,cust_1749,2026-08-09 01:11:34Z,188.58,apple_pay,home_living,desktop_mac,AU,riley_5859@yahoo.com,false
tx_005860_3386,cust_4059,2026-08-25 21:16:54Z,155.13,debit_card,beauty_health,mobile_android,US,morgan_5860@gmail.com,false
tx_005861_3545,cust_1297,2026-09-14 08:21:57Z,381.66,paypal,sports_outdoors,desktop_mac,FR,sam_5861@gmail.com,true
tx_005862_9692,cust_3513,2026-09-10 19:29:52Z,133.0,credit_card,sports_outdoors,mobile_ios,IN,cameron_5862@gmail.com,false
tx_005863_9617,cust_4855,2026-08-19 08:35:43Z,105.24,credit_card,electronics,desktop_windows,US,casey_5863@outlook.com,false
tx_005864_8862,cust_2205,2026-08-07 09:49:13Z,113.6,debit_card,electronics,desktop_mac,CA,sam_5864@outlook.com,false
tx_005865_1015,cust_1773,2026-08-22 18:50:48Z,86.23,debit_card,electronics,mobile_ios,US,alex_5865@yahoo.com,false
tx_005866_3733,cust_3647,2026-08-20 16:54:05Z,160.53,credit_card,electronics,desktop_windows,DE,morgan_5866@outlook.com,false
tx_005867_9031,cust_1568,2026-08-25 15:00:28Z,158.89,apple_pay,beauty_health,mobile_ios,US,riley_5867@icloud.com,false
tx_005868_7516,cust_2471,2026-08-05 03:19:10Z,129.21,credit_card,home_living,desktop_windows,US,jordan_5868@gmail.com,false
tx_005869_7764,cust_1017,2026-09-03 20:17:32Z,131.82,credit_card,sports_outdoors,desktop_windows,FR,jordan_5869@outlook.com,false
tx_005870_2567,cust_4135,2026-08-01 19:26:28Z,138.41,debit_card,home_living,mobile_ios,AU,taylor_5870@yahoo.com,false
tx_005871_5317,cust_3616,2026-09-03 19:30:07Z,142.3,paypal,beauty_health,desktop_mac,DE,jordan_5871@icloud.com,false
tx_005872_1140,cust_2105,2026-09-11 23:49:37Z,145.69,credit_card,sports_outdoors,desktop_windows,GB,morgan_5872@icloud.com,false
tx_005873_3432,cust_3700,2026-09-06 13:25:09Z,177.99,credit_card,electronics,desktop_mac,GB,riley_5873@outlook.com,false
tx_005874_2474,cust_3243,2026-08-29 06:21:40Z,111.15,debit_card,sports_outdoors,mobile_ios,US,taylor_5874@yahoo.com,false
tx_005875_7092,cust_1670,2026-08-20 06:00:57Z,191.95,paypal,home_living,mobile_android,US,casey_5875@outlook.com,false
tx_005876_8545,cust_2597,2026-08-10 21:45:52Z,75.87,paypal,home_living,desktop_windows,FR,jordan_5876@gmail.com,false
tx_005877_3750,cust_2612,2026-08-16 09:40:28Z,191.37,debit_card,beauty_health,desktop_windows,US,morgan_5877@outlook.com,false
tx_005878_4380,cust_4815,2026-08-12 11:56:24Z,131.76,debit_card,electronics,mobile_android,GB,sam_5878@icloud.com,false
tx_005879_7079,cust_4038,2026-08-24 10:10:03Z,141.57,paypal,home_living,mobile_ios,IN,sam_5879@yahoo.com,false
tx_005880_6837,cust_4930,2026-09-14 15:03:08Z,149.08,apple_pay,fashion,mobile_android,AU,casey_5880@yahoo.com,false
tx_005881_8374,cust_2665,2026-08-27 08:47:31Z,715.95,debit_card,home_living,mobile_ios,AU,sam_5881@icloud.com,true
tx_005882_2494,cust_2959,2026-09-13 23:10:01Z,156.84,paypal,home_living,desktop_mac,IN,jordan_5882@gmail.com,false
tx_005883_2811,cust_1084,2026-09-03 05:47:20Z,86.72,credit_card,sports_outdoors,mobile_android,GB,cameron_5883@icloud.com,false
tx_005884_6564,cust_4245,2026-08-25 11:23:43Z,145.46,paypal,home_living,desktop_mac,US,riley_5884@outlook.com,false
tx_005885_6860,cust_2010,2026-09-02 08:41:21Z,1127.61,apple_pay,fashion,mobile_ios,IN,cameron_5885@gmail.com,true
